exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
dydx,CROSS,APT-USD,10,4.6205399,556887.18,68242.0,315314.88385579997,2025-09-14
dydx,ISOLATED,AR-USD,20,7.55453271,71.054,1291.0,9752.90172861,2025-09-14
dydx,CROSS,ARB-USD,10,0.53689513,99541.642,1246180.0,669067.9731034,2025-09-14
dydx,CROSS,ARKM-USD,5,0.650377,101407.049,19614.0,12756.494478,2025-09-14
dydx,CROSS,ASTR-USD,5,0.0252276593,69.304,528350.0,13329.033791155,2025-09-14
dydx,CROSS,ATH-USD,5,0.054831784,122347.261,484700.0,26576.9657048,2025-09-14
dydx,CROSS,ATOM-USD,10,4.79763725,44267.675,149015.0,714919.91480875,2025-09-14
dydx,ISOLATED,AURORA-USD,20,0.15936812,0.0,0.0,0.0,2025-09-14
dydx,CROSS,AVAX-USD,10,29.9323507,3051246.926,108811.7,3256989.96466319,2025-09-14
dydx,CROSS,AXL-USD,5,0.334534173,96272.676,761550.0,254764.49944815,2025-09-14
dydx,ISOLATED,AXS-USD,20,2.64853526,0.0,545.0,1443.4517167000001,2025-09-14
dydx,ISOLATED,B3-USD,20,0.002750825495,0.0,189000.0,519.906018555,2025-09-14
dydx,ISOLATED,BABY-USD,20,0.0514509905,0.0,99700.0,5129.6637528500005,2025-09-14
dydx,ISOLATED,BABYDOGE-USD,20,1.397978585e-09,0.0,1818000000000.0,2541.52506753,2025-09-14
dydx,ISOLATED,BADGER-USD,20,0.99,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,BANANA-USD,20,23.653002,11259.315,632.8,14967.6196656,2025-09-14
dydx,CROSS,BCH-USD,10,595.3217252,20526.324,589.38,350870.71839837596,2025-09-14
dydx,ISOLATED,BCUT-USD,20,0.04690073536,0.0,0.0,0.0,2025-09-14
dydx,CROSS,BEAM-USD,5,0.00799855658,3052.15,2345000.0,18756.615180099998,2025-09-14
dydx,ISOLATED,BERA-USD,20,2.45662064,30622.199,10552.4,25923.243641536,2025-09-14
dydx,ISOLATED,BICO-USD,20,0.1061937162,0.0,0.0,0.0,2025-09-14
dydx,CROSS,BLAST-USD,5,0.00262183528,199.983,22157700.0,58093.839583656,2025-09-14
dydx,CROSS,BLUR-USD,5,0.0875381195,126184.8,838590.0,73408.591631505,2025-09-14
dydx,CROSS,BNB-USD,10,935.6049234,172210.99,587.41,549583.688054394,2025-09-14
dydx,ISOLATED,BODEN-USD,20,0.0020638314,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,BOME-USD,20,0.002237288837,0.0,0.0,0.0,2025-09-14
dydx,CROSS,BONK-USD,10,2.56160811e-05,425977.271,22460100000.0,575339.74311411,2025-09-14
dydx,ISOLATED,BRETT-USD,20,0.0550352527,7310.092,900800.0,49575.75563216,2025-09-14
dydx,CROSS,BTC-USD,50,116034.22395,24381472.8651,419.1605,48636963.327993974,2025-09-14
dydx,ISOLATED,BTRUMP-USD,20,1.09441211e-06,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,CAKE-USD,20,2.587811468,61348.362,23646.0,61191.389972328,2025-09-14
dydx,ISOLATED,CETUS-USD,20,0.09743846307,33191.846,105400.0,10270.014007578,2025-09-14
dydx,CROSS,CHZ-USD,5,0.0437912747,40420.604,2102730.0,92081.227049931,2025-09-14
dydx,ISOLATED,"CIG,RAYDIUM,EXRQAUXS967FDKYMNXO4EQZEQIHEUBSTBCXPXXWPUMP-USD",20,4.65475918e-05,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,CLV-USD,20,0.0204,0.0,0.0,0.0,2025-09-14
dydx,CROSS,COMP-USD,5,46.32779667,44748.842,5819.7,269613.87828039896,2025-09-14
dydx,ISOLATED,COOKIE-USD,20,0.139500426,0.0,6400.0,892.8027264000001,2025-09-14
dydx,ISOLATED,CORE-USD,20,0.473041925,0.0,3181.0,1504.746363425,2025-09-14
dydx,CROSS,CRO-USD,5,0.24775865519,9517.306,235000.0,58223.28396965,2025-09-14
dydx,CROSS,CRV-USD,10,0.8247448469,7649.41,440800.0,363547.52851352,2025-09-14
dydx,ISOLATED,CVX-USD,20,3.747248349,0.0,799.0,2994.051430851,2025-09-14
dydx,ISOLATED,DAI-USD,5,1.000240781,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,DAKU-USD,20,1.5179178e-06,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,DEGEN-USD,20,0.003613,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,DINNER-USD,20,0.00339191642976,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,DMAIL-USD,20,0.122414688,0.0,0.0,0.0,2025-09-14
dydx,CROSS,DOGE-USD,10,0.2880084765,11580064.29,13959300.0,4020396.72600645,2025-09-14
dydx,CROSS,DOT-USD,10,4.45,473957.434,200360.0,891602.0,2025-09-14
dydx,CROSS,DRIFT-USD,5,0.6399709679,10977.168,53760.0,34404.839234303996,2025-09-14
dydx,CROSS,DYDX-USD,5,0.666331712,31638.406,1732471.0,1154400.3674203518,2025-09-14
dydx,CROSS,DYM-USD,5,0.233263284,46218.306,107669.0,25115.224524996,2025-09-14
dydx,ISOLATED,EGLD-USD,20,14.94,128137.68,756.6,11303.604,2025-09-14
dydx,CROSS,EIGEN-USD,5,1.662663786,145879.245,101905.0,169433.75311232999,2025-09-14
dydx,ISOLATED,ELX-USD,20,0.1513128664,80.706,1820.0,275.389416848,2025-09-14
dydx,CROSS,ENA-USD,5,0.7565835642,159687.139,1315300.0,995134.36199226,2025-09-14
dydx,ISOLATED,ENJ-USD,20,0.0727802734,0.0,51860.0,3774.384978524,2025-09-14
dydx,CROSS,ENS-USD,5,24.51608393,4582.824,1587.9,38929.089672447,2025-09-14
dydx,CROSS,EOS-USD,10,0.8167633526,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,ERA-USD,5,0.771547237,0.0,80.0,61.723778960000004,2025-09-14
dydx,ISOLATED,ES-USD,5,0.159906327,128.24,0.0,0.0,2025-09-14
dydx,CROSS,ETC-USD,10,21.93990494,39557.319,4768.9,104629.212668366,2025-09-14
dydx,CROSS,ETH-USD,50,4676.408908,79636350.6729,11166.242,52217913.55768374,2025-09-14
dydx,CROSS,ETHFI-USD,5,1.546896679,65707.489,19325.0,29893.778321675,2025-09-14
dydx,ISOLATED,EUR-USD,20,1.17736529,0.0,5009.0,5897.42273761,2025-09-14
dydx,ISOLATED,EURC-USD,20,1.0356,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,"FARTCOIN,RAYDIUM,9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMP-USD",20,0.932140328,0.0,620.0,577.92700336,2025-09-14
dydx,CROSS,FET-USD,5,1.34838175,0.0,0.0,0.0,2025-09-14
dydx,CROSS,FIL-USD,10,2.601530055,106134.007,153932.0,400458.72442626,2025-09-14
dydx,CROSS,FLOKI-USD,5,0.0001059553601,42190.333,320020000.0,33907.834339202,2025-09-14
dydx,ISOLATED,FLR-USD,20,0.0229330185,3968.456,916500.0,21018.11145525,2025-09-14
dydx,ISOLATED,FORTH-USD,20,2.820195907,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,FOXY-USD,20,0.00472618214,0.0,0.0,0.0,2025-09-14
dydx,CROSS,FTM-USD,5,0.7723027697,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,G-USD,20,0.01222696539,0.0,2600.0,31.790110014,2025-09-14
dydx,ISOLATED,GALA-USD,20,0.0182305676,465.0,1003800.0,18299.84375688,2025-09-14
dydx,ISOLATED,GAS-USD,20,3.420949567,0.0,4340.0,14846.92112078,2025-09-14
dydx,ISOLATED,GHST-USD,20,0.7408518296,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,GLMR-USD,20,0.0708425055,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,GME-USD,20,0.002515523236,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,GMX-USD,20,15.47428457,8332.051,64.1,991.9016409369999,2025-09-14
dydx,ISOLATED,GNO-USD,20,147.3142615,0.0,12.07,1778.083136305,2025-09-14
dydx,ISOLATED,GOAT-USD,20,0.1111719637,172402.498,58650.0,6520.235671005,2025-09-14
dydx,ISOLATED,GRASS-USD,20,0.8194416649,11428.124,14170.0,11611.488391633,2025-09-14
dydx,CROSS,GRT-USD,10,0.0999279245,31922.878,905820.0,90516.71257059,2025-09-14
dydx,ISOLATED,"HAWKTUAH,RAYDIUM,4GFE6MBDORSY5BLBIUMRGETR6PZCJYFXMDM5EHSGPUMP-USD",20,0.000182796282,0.0,0.0,0.0,2025-09-14
dydx,CROSS,HBAR-USD,5,0.2467,28387.163,532410.0,131345.547,2025-09-14
dydx,ISOLATED,HNT-USD,20,2.747588913,2630.628,12214.0,33559.050983381996,2025-09-14
dydx,ISOLATED,HOLO-USD,5,0.433151082,573.714,18280.0,7918.001778960001,2025-09-14
dydx,ISOLATED,HUMA-USD,5,0.0280668401,0.0,8700.0,244.18150887000002,2025-09-14
dydx,ISOLATED,HYPE-USD,20,55.11244669,14368.458,3099.9,170843.073494331,2025-09-14
dydx,CROSS,ICP-USD,5,5.00785285,44129.399,58062.3,290767.454532555,2025-09-14
dydx,ISOLATED,ID-USD,20,0.1693065839,0.0,40.0,6.772263356,2025-09-14
dydx,CROSS,IMX-USD,5,0.6624,45764.208,275455.0,182461.392,2025-09-14
dydx,CROSS,INJ-USD,5,14.42636244,58426.717,43733.4,630913.8791334961,2025-09-14
dydx,ISOLATED,IO-USD,20,0.645054585,0.0,2816.0,1816.47371136,2025-09-14
dydx,ISOLATED,IOTX-USD,20,0.02803181909,0.0,14700.0,412.067740623,2025-09-14
dydx,ISOLATED,IP-USD,20,9.696540107,41296.641,6586.0,63861.413144702005,2025-09-14
dydx,ISOLATED,JASMY-USD,20,0.01526432726,1905.102,516200.0,7879.445731612,2025-09-14
dydx,CROSS,JTO-USD,5,1.9790879,3193.165,121878.0,241207.2750762,2025-09-14
dydx,CROSS,JUP-USD,5,0.54790118,189088.141,518390.0,284026.4927002,2025-09-14
dydx,ISOLATED,KAITO-USD,20,1.2182,0.0,23340.0,28432.788,2025-09-14
dydx,ISOLATED,KAS-USD,20,0.0890065939,25222.874,282620.0,25155.043568018,2025-09-14
dydx,ISOLATED,KDA-USD,20,0.408036524,44493.358,1010.0,412.11688924000003,2025-09-14
dydx,ISOLATED,KERNEL-USD,20,0.2081701081,0.0,104950.0,21847.452845095,2025-09-14
dydx,ISOLATED,KOMA-USD,20,0.02416191333,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,KRL-USD,20,0.3397336385,0.0,40.0,13.58934554,2025-09-14
dydx,ISOLATED,KSM-USD,20,16.56057831,0.0,280.0,4636.9619268,2025-09-14
dydx,ISOLATED,LA-USD,20,0.3666199719,0.0,50.0,18.330998595,2025-09-14
dydx,ISOLATED,LAYER-USD,20,0.5648389033,0.0,0.0,0.0,2025-09-14
dydx,CROSS,LDO-USD,5,1.288779306,28294.764,365449.0,470983.10859839397,2025-09-14
dydx,ISOLATED,LINEA-USD,5,0.02768,206925.709,65500.0,1813.04,2025-09-14
dydx,CROSS,LINK-USD,10,24.849577975,424117.639,134273.0,3336627.383437175,2025-09-14
dydx,ISOLATED,LPT-USD,20,7.30169101,0.0,1283.0,9368.06956583,2025-09-14
dydx,CROSS,LTC-USD,10,118.27,173238.193,10003.3,1183090.291,2025-09-14
dydx,ISOLATED,LUCE-USD,20,0.0081183763,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,"MAD,RAYDIUM,MADHPJRN6BD8T78RSY7NUSUNWWA2HU8BYPOBZPRHBHV-USD",20,1.17181959e-05,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,MAGIC-USD,20,0.2205161596,24.112,66750.0,14719.453653300001,2025-09-14
dydx,ISOLATED,MAJOR-USD,20,0.1699789852,0.0,0.0,0.0,2025-09-14
dydx,CROSS,MANA-USD,5,0.3612578805,630935.329,553810.0,200068.226799705,2025-09-14
dydx,ISOLATED,MASK-USD,20,1.33103107,0.0,62.0,82.52392634,2025-09-14
dydx,CROSS,MATIC-USD,10,0.3932407381,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,MAVIA-USD,20,0.256523043,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,ME-USD,20,0.717730638,0.0,683.0,490.210025754,2025-09-14
dydx,ISOLATED,MELANIA-USD,20,0.2071242745,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,MEW-USD,20,0.003275531257,0.0,4374000.0,14327.173718118001,2025-09-14
dydx,ISOLATED,MICHI-USD,20,0.0262866656,0.0,0.0,0.0,2025-09-14
dydx,CROSS,MKR-USD,5,1763.39,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,MNRY-USD,20,0.00193916349,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,MNT-USD,20,1.62644279,65.987,1480.0,2407.1353292,2025-09-14
dydx,ISOLATED,MOCA-USD,20,0.0725813478,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,MOG-USD,20,1.036010237e-06,61311.312,13830000000.0,14328.021577710002,2025-09-14
dydx,ISOLATED,MOODENG-USD,20,0.2158330671,351967.325,126000.0,27194.9664546,2025-09-14
dydx,CROSS,MORPHO-USD,5,2.099927279,89494.327,20805.0,43688.987039595,2025-09-14
dydx,ISOLATED,MOTHER-USD,20,0.0115072852,0.0,0.0,0.0,2025-09-14
dydx,CROSS,MOVE-USD,5,0.1318762632,9524.028,136730.0,18031.441467336,2025-09-14
dydx,ISOLATED,NC-USD,20,0.01937103519,0.0,0.0,0.0,2025-09-14
dydx,CROSS,NEAR-USD,10,2.7895334,96226.529,100068.0,279143.02827119996,2025-09-14
dydx,ISOLATED,NEIRO-USD,20,0.05309418575,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,NEO-USD,20,6.88634176,0.0,1259.8,8675.413349248,2025-09-14
dydx,ISOLATED,NEWT-USD,20,0.2807265085,0.0,14940.0,4194.05403699,2025-09-14
dydx,ISOLATED,NFT-USD,20,4.420359371e-07,0.0,20000000.0,8.840718742,2025-09-14
dydx,ISOLATED,NIL-USD,20,0.330391516,134767.009,9470.0,3128.80765652,2025-09-14
dydx,ISOLATED,NMR-USD,20,17.862138,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,NOT-USD,20,0.00198609174,0.0,555200.0,1102.678134048,2025-09-14
dydx,ISOLATED,"OCEAN,UNISWAP_V3_BASE,0X1D8148823C46B9C55B678CA84BEB82BC3523ADB1-USD",20,1.3849e-06,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,OM-USD,20,0.2246702332,72744.395,116010.0,26063.993753532002,2025-09-14
dydx,ISOLATED,OMNI-USD,5,3.601160696,0.0,6079.0,21891.455870984,2025-09-14
dydx,CROSS,ONDO-USD,5,1.080448268,6298.705,189903.0,205180.367438004,2025-09-14
dydx,ISOLATED,ONT-USD,20,0.1471338184,0.0,0.0,0.0,2025-09-14
dydx,CROSS,OP-USD,10,0.812043626,65882.535,564707.0,458566.71990758204,2025-09-14
dydx,ISOLATED,ORCA-USD,20,2.572145299,2299.57,3575.0,9195.419443925,2025-09-14
dydx,ISOLATED,ORDER-USD,20,0.139436648,0.0,0.0,0.0,2025-09-14
dydx,CROSS,ORDI-USD,5,10.3363438,42568.443,7051.2,72883.62740256,2025-09-14
dydx,ISOLATED,OSMO-USD,5,0.1759116081,769.09,26710.0,4698.599052351,2025-09-14
dydx,ISOLATED,PAIN-USD,20,1.329747e-06,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,PAXG-USD,20,3641.677271,580.639,22.665,82538.615347215,2025-09-14
dydx,ISOLATED,PEAQ-USD,20,0.0936541596,31.86,400.0,37.46166384,2025-09-14
dydx,CROSS,PENDLE-USD,5,5.195636945,1855.041,16324.0,84813.57749018,2025-09-14
dydx,CROSS,PENGU-USD,5,0.03589080459,139254.547,13605000.0,488294.39644695,2025-09-14
dydx,CROSS,PEOPLE-USD,5,0.022362963,46437.903,406200.0,9083.8355706,2025-09-14
dydx,CROSS,PEPE-USD,10,1.180984574e-05,1461703.733,89070000000.0,1051902.9600618,2025-09-14
dydx,ISOLATED,PERP-USD,20,0.281998699,26.312,110.0,31.019856890000003,2025-09-14
dydx,ISOLATED,PI-USD,20,0.371880134,0.0,20260.0,7534.29151484,2025-09-14
dydx,ISOLATED,PIRATE-USD,20,0.034890428,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,PIXEL-USD,20,0.035170387,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,PNUT-USD,20,0.26314991,66943.82,82092.0,21602.502411719997,2025-09-14
dydx,CROSS,POL-USD,5,0.2823976783,139369.429,960560.0,271259.913867848,2025-09-14
dydx,ISOLATED,POPCAT-USD,20,0.2945990973,5116.392,10210.0,3007.856783433,2025-09-14
dydx,ISOLATED,"POWSCHE,RAYDIUM,8CKISHHJDHJV4LUOIRMLUHQG58CUKBYJRTCP4Z3MCXNF-USD",20,0.02033770575,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,PRIME-USD,20,2.10307805,0.0,563.0,1184.03294215,2025-09-14
dydx,ISOLATED,PROMPT-USD,5,0.1876115625,614237.413,19200.0,3602.142,2025-09-14
dydx,ISOLATED,PROVE-USD,5,0.9645787472,11209.848,35850.0,34580.148087120004,2025-09-14
dydx,CROSS,PUMP-USD,5,0.00786706025,520013.526,40856000.0,321416.613574,2025-09-14
dydx,CROSS,PYTH-USD,5,0.1738557778,14115.861,2852810.0,495977.501465618,2025-09-14
dydx,ISOLATED,QNT-USD,20,104.14,4570.152,198.0,20619.72,2025-09-14
dydx,ISOLATED,QTUM-USD,20,2.605824076,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,RAY-USD,20,3.582204439,0.0,1648.0,5903.472915472,2025-09-14
dydx,ISOLATED,REN-USD,20,0.02525494901,0.0,0.0,0.0,2025-09-14
dydx,CROSS,RENDER-USD,5,4.02133102,11791.092,44152.0,177549.80719504,2025-09-14
dydx,ISOLATED,RETARDIO-USD,20,0.0392881969,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,REZ-USD,20,0.012407192,42239.391,6200.0,76.9245904,2025-09-14
dydx,CROSS,RUNE-USD,5,1.328169892,43226.51,138033.0,183331.274702436,2025-09-14
dydx,CROSS,S-USD,5,0.3182249275,81578.94,95800.0,30485.948054499997,2025-09-14
dydx,ISOLATED,SAFE-USD,20,0.456751075,0.0,143642.0,65608.63791515,2025-09-14
dydx,ISOLATED,SAGA-USD,20,0.270106571,0.0,0.0,0.0,2025-09-14
dydx,ISOLATED,SATS-USD,20,4.2424592e-08,0.0,250000000.0,10.606148,2025-09-14
